zpid,sale_price,bedrooms,bathrooms,living_area,year_built,zipcode,lat,lon
336863353,265000.0,3.0,2.0,1450.0,2019.0,46239.0,39.7471,-85.97215
456640492,378840.0,4.0,3.0,2596.0,2025.0,46239.0,39.710533,-86.03818
440214166,401000.0,4.0,3.0,2278.0,2025.0,46239.0,39.68256,-86.00689
456638505,356900.0,4.0,3.0,2346.0,2025.0,46239.0,39.68256,-86.00689
2057716674,266990.0,2.0,2.0,1495.0,2025.0,46239.0,39.693035,-85.97853
79616656,199500.0,4.0,3.0,1494.0,2005.0,46239.0,39.717278,-86.02483
450517817,337995.0,3.0,3.0,2001.0,2025.0,46239.0,39.681614,-85.98444
456638506,324900.0,4.0,2.0,1771.0,2025.0,46239.0,39.68256,-86.00689
439236806,381000.0,5.0,3.0,2600.0,2025.0,46239.0,39.68256,-86.00689
167364452,398000.0,5.0,4.0,3108.0,2015.0,46239.0,39.70456,-85.98594
450165676,349900.0,4.0,3.0,2346.0,2025.0,46239.0,39.69276,-85.998886
456372873,393000.0,5.0,3.0,2600.0,2025.0,46239.0,39.688385,-86.00542
442768725,429995.0,5.0,3.0,2736.0,2025.0,46239.0,39.7076,-85.9743
450165580,291990.0,2.0,2.0,1495.0,2025.0,46239.0,39.689262,-85.979935
79703360,291000.0,4.0,3.0,2152.0,2022.0,46239.0,39.72308,-86.02878
61761508,255000.0,3.0,2.0,1324.0,2002.0,46239.0,39.735786,-86.02706
2057716669,359990.0,3.0,2.0,2191.0,2025.0,46239.0,39.693035,-85.97853
339154562,404900.0,4.0,3.0,3310.0,2023.0,46239.0,39.69098,-86.003204
112856446,199000.0,4.0,3.0,1541.0,2013.0,46239.0,39.716187,-86.026505
1237664,524900.0,7.0,4.0,4819.0,1992.0,46239.0,39.735542,-85.9859
450517816,347995.0,4.0,3.0,2606.0,2025.0,46239.0,39.681614,-85.98444
450517759,350995.0,3.0,3.0,2300.0,2025.0,46239.0,39.681614,-85.98444
456322539,344960.0,3.0,3.0,2128.0,2025.0,46239.0,39.710533,-86.03818
449001398,445000.0,6.0,4.0,3300.0,2025.0,46239.0,39.68368,-86.03915
1238747,319000.0,4.0,3.0,2470.0,2002.0,46239.0,39.75967,-85.98655
59812305,255000.0,3.0,2.0,1680.0,2002.0,46239.0,39.687016,-86.039215
69388529,245000.0,3.0,3.0,1792.0,2004.0,46239.0,39.719513,-86.02653
443695981,492490.0,4.0,3.0,3152.0,2025.0,46239.0,39.693035,-85.97853
1130784,360000.0,3.0,4.0,2388.0,1977.0,46239.0,39.70726,-86.022156
454967610,348990.0,4.0,3.0,2802.0,2025.0,46239.0,39.710533,-86.03818
450517838,366995.0,4.0,3.0,2929.0,2025.0,46239.0,39.681614,-85.98444
112848613,315000.0,4.0,3.0,2220.0,2013.0,46239.0,39.706303,-85.97865
167364234,430000.0,5.0,3.0,3336.0,2016.0,46239.0,39.70402,-85.985435
450165585,297990.0,3.0,2.0,1716.0,2025.0,46239.0,39.68985,-85.97993
450165588,559990.0,5.0,4.0,3310.0,2025.0,46239.0,39.693035,-85.97853
455076102,374900.0,5.0,3.0,2600.0,2025.0,46239.0,39.68811,-86.006454
453196635,509990.0,5.0,3.0,3252.0,2025.0,46239.0,39.69259,-85.98077
112842224,420000.0,4.0,4.0,3800.0,2025.0,46239.0,39.762093,-85.95491
455522122,345000.0,3.0,3.0,1934.0,2025.0,46239.0,39.75332,-85.970474
442768724,449995.0,5.0,4.0,3054.0,2025.0,46239.0,39.7076,-85.9743
452667185,342990.0,4.0,3.0,2596.0,2025.0,46239.0,39.71196,-86.03566
92428265,299500.0,3.0,2.0,278.0,2008.0,46239.0,39.72652,-86.00406
2057716667,432990.0,4.0,3.0,3382.0,2025.0,46239.0,39.693035,-85.97853
52485530,299900.0,3.0,2.0,1656.0,2000.0,46239.0,39.690147,-86.03781
245127849,379900.0,4.0,3.0,2464.0,2019.0,46239.0,39.70609,-85.994606
450001401,539990.0,5.0,4.0,3247.0,2025.0,46239.0,39.693035,-85.97853
308924579,329000.0,4.0,3.0,2470.0,2018.0,46239.0,39.705994,-85.9822
252257837,349900.0,5.0,3.0,3190.0,2018.0,46239.0,39.74519,-85.99035
252258004,329000.0,4.0,3.0,2302.0,2017.0,46239.0,39.706768,-85.98031
1260325,325000.0,2.0,2.0,1292.0,1957.0,46240.0,39.90192,-86.14155
1262458,450000.0,3.0,2.0,2020.0,1954.0,46240.0,39.91524,-86.15493
2066749488,410000.0,3.0,2.0,1690.0,1960.0,46240.0,39.913254,-86.152565
1280004,250000.0,2.0,2.0,1776.0,1996.0,46240.0,39.92666,-86.13949
1241045,699900.0,4.0,3.0,4212.0,1919.0,46240.0,39.891674,-86.12502
1266356,359900.0,3.0,2.0,1737.0,1956.0,46240.0,39.91409,-86.142586
1267186,480000.0,4.0,3.0,4988.0,1958.0,46240.0,39.88514,-86.103065
1277082,279000.0,2.0,3.0,1529.0,1986.0,46240.0,39.90452,-86.1224
1267144,624900.0,5.0,4.0,4400.0,1966.0,46240.0,39.883625,-86.09891
2142321600,899900.0,4.0,4.0,4416.0,2008.0,46240.0,39.91005,-86.146286
1256390,299900.0,3.0,2.0,2119.0,1912.0,46240.0,39.886475,-86.1344
1270064,475000.0,6.0,4.0,4262.0,1960.0,46240.0,39.885002,-86.11553
1240531,339900.0,2.0,2.0,1392.0,1930.0,46240.0,39.901176,-86.12555
1276461,314000.0,3.0,4.0,2414.0,1986.0,46240.0,39.901817,-86.12336
448982539,394990.0,3.0,3.0,2071.0,2025.0,46240.0,39.925045,-86.13075
1266167,684900.0,4.0,3.0,4410.0,1956.0,46240.0,39.891926,-86.09876
448982538,379990.0,3.0,3.0,1755.0,2025.0,46240.0,39.925045,-86.13075
1263299,329900.0,3.0,2.0,2408.0,1961.0,46240.0,39.922417,-86.15336
2080433036,186500.0,2.0,1.0,890.0,1984.0,46240.0,39.895332,-86.10746
1258490,375000.0,3.0,2.0,1984.0,1949.0,46240.0,39.91379,-86.14538
1276823,315000.0,3.0,2.0,1637.0,1986.0,46240.0,39.903965,-86.123184
457151421,456750.0,3.0,3.0,2071.0,2025.0,46240.0,39.925045,-86.13075
457151422,473110.0,3.0,3.0,2080.0,2025.0,46240.0,39.925045,-86.13075
455754932,464210.0,3.0,3.0,2071.0,2025.0,46240.0,39.925045,-86.13075
1267339,394999.0,4.0,2.0,2796.0,1960.0,46240.0,39.921295,-86.13117
1242873,309000.0,4.0,2.0,1968.0,1953.0,46240.0,39.91085,-86.13949
1276246,255000.0,2.0,2.0,1024.0,1985.0,46240.0,39.892586,-86.10839
1278807,474900.0,4.0,3.0,3346.0,1992.0,46240.0,39.91562,-86.135086
1261123,549900.0,5.0,3.0,3524.0,1959.0,46240.0,39.915897,-86.13087
1277697,185000.0,2.0,2.0,890.0,1987.0,46240.0,39.887016,-86.11653
1263438,239000.0,3.0,1.0,840.0,1954.0,46240.0,39.88691,-86.12495
1262135,187000.0,3.0,1.0,1036.0,1953.0,46240.0,39.88927,-86.125244
1276206,385000.0,3.0,3.0,2023.0,1983.0,46240.0,39.908817,-86.110374
1257814,379900.0,2.0,2.0,2780.0,1945.0,46240.0,39.885685,-86.144745
448982540,389990.0,3.0,3.0,1909.0,2025.0,46240.0,39.925045,-86.13075
1264537,364900.0,2.0,2.0,896.0,1951.0,46240.0,39.896187,-86.09891
2073871372,254900.0,2.0,2.0,1428.0,1986.0,46240.0,39.89305,-86.116135
2061154807,2490000.0,6.0,6.0,6004.0,2025.0,46240.0,39.892628,-86.15235
1241371,579000.0,4.0,3.0,3887.0,1991.0,46240.0,39.898434,-86.12427
52493680,450000.0,3.0,3.0,2671.0,2005.0,46240.0,39.917835,-86.09458
1278527,225000.0,2.0,2.0,978.0,1984.0,46240.0,39.89616,-86.10786
1276082,252500.0,2.0,2.0,1024.0,1984.0,46240.0,39.896862,-86.10772
69392369,379900.0,3.0,4.0,2776.0,2003.0,46240.0,39.91357,-86.156746
1276893,288500.0,2.0,3.0,2140.0,1986.0,46240.0,39.90362,-86.123436
450166026,384990.0,2.0,3.0,1760.0,2025.0,46240.0,39.924564,-86.13055
1276724,255000.0,2.0,2.0,1428.0,1985.0,46240.0,39.89377,-86.11561
453170377,374990.0,3.0,3.0,1755.0,2025.0,46240.0,39.92574,-86.131355
2073650294,244900.0,2.0,2.0,1428.0,1985.0,46240.0,39.894585,-86.11469
1267181,444900.0,3.0,2.0,3962.0,1958.0,46240.0,39.885098,-86.10146
452057401,995000.0,4.0,4.0,4244.0,1959.0,46240.0,39.911266,-86.15247
1256482,5000000.0,5.0,8.0,10188.0,1930.0,46240.0,39.9041,-86.15479
1278532,1150000.0,4.0,5.0,6882.0,1988.0,46240.0,39.898144,-86.10386
443936149,379990.0,3.0,3.0,1755.0,2025.0,46240.0,39.925694,-86.13056
1282791,175000.0,3.0,1.0,858.0,1968.0,46241.0,39.75356,-86.23056
1121653,155000.0,3.0,1.0,2356.0,1930.0,46241.0,39.72007,-86.2296
1121777,230000.0,3.0,2.0,1206.0,1981.0,46241.0,39.720016,-86.23308
1283288,169900.0,3.0,1.0,936.0,1957.0,46241.0,39.75067,-86.227936
1283444,153000.0,2.0,1.0,720.0,1921.0,46241.0,39.748295,-86.27136
1281183,64900.0,1.0,1.0,646.0,1937.0,46241.0,39.75325,-86.231
457640393,54499.0,3.0,2.0,1088.0,2019.0,46241.0,39.697777,-86.2723
457640394,119995.0,3.0,2.0,1568.0,2026.0,46241.0,39.70203,-86.27254
457640395,72999.0,3.0,2.0,1216.0,2022.0,46241.0,39.697575,-86.274475
457640396,117995.0,3.0,2.0,1456.0,2026.0,46241.0,39.72431,-86.27025
1311294,320000.0,4.0,3.0,2530.0,1981.0,46241.0,39.7531,-86.27984
457617518,99999.0,3.0,2.0,1216.0,2024.0,46241.0,39.695236,-86.2707
2076899269,58999.0,3.0,2.0,1400.0,1998.0,46241.0,39.696365,-86.273575
456740623,55999.0,3.0,2.0,1216.0,2016.0,46241.0,39.69555,-86.27299
456418487,102995.0,3.0,2.0,1216.0,2026.0,46241.0,39.85581,-86.06966
454863684,94995.0,3.0,2.0,1056.0,2026.0,46241.0,39.703957,-86.27146
454863696,99995.0,2.0,2.0,1056.0,2026.0,46241.0,39.85581,-86.06966
452043604,99995.0,3.0,2.0,1056.0,2025.0,46241.0,39.702114,-86.27171
1283197,121500.0,4.0,2.0,1452.0,1918.0,46241.0,39.760277,-86.243004
1280638,155000.0,2.0,1.0,792.0,1925.0,46241.0,39.760456,-86.232765
1282677,190000.0,2.0,2.0,728.0,1920.0,46241.0,39.75651,-86.24258
1284660,194900.0,2.0,2.0,2016.0,1949.0,46241.0,39.7256,-86.23951
1284534,79900.0,2.0,1.0,650.0,1940.0,46241.0,39.736862,-86.24624
1286646,230000.0,3.0,2.0,1269.0,1930.0,46241.0,39.757114,-86.240166
1284456,249900.0,3.0,2.0,1952.0,1971.0,46241.0,39.752853,-86.22901
1280888,155000.0,3.0,1.0,988.0,1935.0,46241.0,39.757298,-86.25463
1287932,159000.0,3.0,2.0,1008.0,1940.0,46241.0,39.722843,-86.23192
1287097,199000.0,3.0,1.0,1200.0,1930.0,46241.0,39.75892,-86.24129
1296532,114900.0,2.0,1.0,720.0,1949.0,46241.0,39.760746,-86.21938
456555173,99999.0,3.0,2.0,1216.0,2024.0,46241.0,39.69988,-86.273964
1287161,159000.0,3.0,2.0,1084.0,1964.0,46241.0,39.746437,-86.256485
1281048,175000.0,2.0,1.0,952.0,1954.0,46241.0,39.762226,-86.246735
1298598,129900.0,1.0,1.0,500.0,1947.0,46241.0,39.75209,-86.24423
1126725,246000.0,3.0,2.0,1392.0,1990.0,46241.0,39.719757,-86.244514
1287444,199900.0,3.0,1.0,1230.0,1967.0,46241.0,39.754833,-86.25442
454863698,128995.0,3.0,2.0,1456.0,2025.0,46241.0,39.702057,-86.2739
457172407,64499.0,3.0,2.0,1152.0,2019.0,46241.0,39.697975,-86.27363
2082102271,65999.0,3.0,2.0,1152.0,2019.0,46241.0,39.696365,-86.273575
446915471,53999.0,3.0,2.0,1056.0,2019.0,46241.0,39.69515,-86.271034
1123414,235000.0,3.0,2.0,2444.0,1960.0,46241.0,39.670235,-86.31031
1296758,249995.0,3.0,3.0,2472.0,1954.0,46241.0,39.759514,-86.27157
1283212,150000.0,2.0,1.0,1335.0,1910.0,46241.0,39.725018,-86.226555
1282596,425000.0,2.0,1.0,1148.0,1915.0,46241.0,39.75425,-86.24983
1282262,230000.0,2.0,2.0,1824.0,1930.0,46241.0,39.75506,-86.25639
1283521,140000.0,2.0,1.0,912.0,1963.0,46241.0,39.755066,-86.23424
1314918,235000.0,4.0,3.0,1784.0,1991.0,46241.0,39.748077,-86.277145
1285848,215000.0,3.0,2.0,1388.0,1930.0,46241.0,39.753597,-86.25842
52494112,230000.0,3.0,2.0,1200.0,2000.0,46241.0,39.757507,-86.282394
1286965,189000.0,4.0,2.0,2352.0,1940.0,46241.0,39.76208,-86.27969
1284200,75000.0,1.0,1.0,644.0,1940.0,46241.0,39.727642,-86.23088
1285724,180000.0,5.0,2.0,1750.0,1925.0,46241.0,39.72954,-86.23022
456418476,56999.0,3.0,2.0,1216.0,2019.0,46241.0,39.69468,-86.27329
456397385,42000.0,3.0,2.0,980.0,2015.0,46241.0,39.72273,-86.24131
456397393,43500.0,3.0,2.0,1456.0,2001.0,46241.0,39.722862,-86.24371
1280683,99000.0,2.0,1.0,900.0,1960.0,46241.0,39.727196,-86.23018
1282862,189900.0,3.0,2.0,1400.0,1930.0,46241.0,39.755074,-86.234726
52494072,209900.0,2.0,2.0,1032.0,2000.0,46241.0,39.758816,-86.27797
1283907,149900.0,2.0,1.0,720.0,1953.0,46241.0,39.72364,-86.22653
1287041,159500.0,3.0,1.0,1056.0,1930.0,46241.0,39.75648,-86.22992
1296318,166000.0,3.0,2.0,1104.0,1967.0,46241.0,39.7533,-86.24434
1280768,290000.0,3.0,2.0,1500.0,2023.0,46241.0,39.739746,-86.23771
1122031,150000.0,2.0,1.0,888.0,1948.0,46241.0,39.71881,-86.23239
1284340,99000.0,3.0,1.0,912.0,1940.0,46241.0,39.72939,-86.23082
1281433,119900.0,2.0,1.0,814.0,1929.0,46241.0,39.759403,-86.24294
1284792,187900.0,3.0,2.0,1976.0,1917.0,46241.0,39.725502,-86.236244
1281283,150000.0,3.0,1.0,1056.0,1951.0,46241.0,39.73963,-86.236855
1124741,197000.0,3.0,2.0,1269.0,1969.0,46241.0,39.714756,-86.2419
112851252,320000.0,4.0,2.0,1820.0,2024.0,46241.0,39.7405,-86.23752
1283817,160000.0,3.0,1.0,1056.0,1968.0,46241.0,39.72373,-86.231964
1272305,525000.0,4.0,3.0,4257.0,1968.0,46250.0,39.897068,-86.07998
61762018,1899000.0,5.0,5.0,6982.0,2004.0,46250.0,39.902294,-86.08992
1280146,1100000.0,5.0,5.0,6230.0,2001.0,46250.0,39.90177,-86.093155
1267506,335000.0,3.0,2.0,1317.0,1956.0,46250.0,39.899693,-86.07281
1155130,339900.0,3.0,2.0,1671.0,1983.0,46250.0,39.920826,-86.05037
1152414,300000.0,3.0,3.0,1780.0,1977.0,46250.0,39.92296,-86.06408
351276404,349900.0,3.0,3.0,1883.0,2025.0,46250.0,39.93073,-86.06905
1161187,219900.0,2.0,4.0,1483.0,1989.0,46250.0,39.925297,-86.0541
1270654,445000.0,4.0,3.0,2678.0,1963.0,46250.0,39.88674,-86.076324
1149594,375000.0,3.0,3.0,1933.0,1973.0,46250.0,39.89164,-86.064606
1154363,247500.0,2.0,2.0,1292.0,1982.0,46250.0,39.92483,-86.05706
1147407,299900.0,4.0,3.0,2100.0,1966.0,46250.0,39.88576,-86.06339
1150019,385900.0,4.0,3.0,2479.0,1970.0,46250.0,39.8857,-86.05786
1277644,550000.0,3.0,3.0,2360.0,2024.0,46250.0,39.899143,-86.085304
73266873,199000.0,2.0,2.0,1320.0,1982.0,46250.0,39.927242,-86.06142
73226854,205000.0,2.0,4.0,1400.0,1985.0,46250.0,39.927826,-86.064156
447475784,369900.0,3.0,3.0,1883.0,2025.0,46250.0,39.93196,-86.06736
1152797,469900.0,4.0,3.0,3342.0,1979.0,46250.0,39.920586,-86.05831
1165176,235000.0,3.0,3.0,1297.0,1994.0,46250.0,39.920467,-86.04151
1263548,299000.0,3.0,2.0,1478.0,1961.0,46250.0,39.902966,-86.077286
59816666,949900.0,5.0,6.0,5978.0,1999.0,46250.0,39.895466,-86.08274
1149680,574900.0,4.0,3.0,3366.0,1967.0,46250.0,39.89663,-86.06314
1154918,195000.0,2.0,2.0,1252.0,1983.0,46250.0,39.9267,-86.05927
447475742,349900.0,3.0,3.0,1883.0,2025.0,46250.0,39.931927,-86.06729
1155627,195000.0,2.0,2.0,1174.0,1984.0,46250.0,39.924297,-86.05582
1150006,439900.0,4.0,4.0,4128.0,1970.0,46250.0,39.884705,-86.05993
1156531,275000.0,3.0,2.0,1205.0,1985.0,46250.0,39.925503,-86.05177
429324599,404900.0,3.0,3.0,2067.0,2025.0,46250.0,39.93191,-86.06843
1270605,550000.0,4.0,3.0,3866.0,1963.0,46250.0,39.888786,-86.07349
456326420,190000.0,2.0,3.0,992.0,1985.0,46250.0,39.927433,-86.06435
1164310,245000.0,3.0,3.0,1502.0,1993.0,46250.0,39.922115,-86.041885
1147448,315000.0,4.0,2.0,1855.0,1966.0,46250.0,39.88561,-86.06208
1154344,185000.0,3.0,4.0,1820.0,1982.0,46250.0,39.92666,-86.06145
1148926,455000.0,4.0,3.0,3294.0,1965.0,46250.0,39.895847,-86.06805
1263534,334500.0,3.0,2.0,1444.0,1956.0,46250.0,39.9021,-86.0796
1272117,924900.0,4.0,6.0,5833.0,1970.0,46250.0,39.897373,-86.09426
59816668,899000.0,5.0,5.0,5380.0,2007.0,46250.0,39.895496,-86.08205
1202082,199900.0,2.0,2.0,1191.0,1988.0,46254.0,39.82887,-86.28681
1201231,279000.0,4.0,3.0,3816.0,1985.0,46254.0,39.855064,-86.26083
1210123,164500.0,2.0,2.0,1205.0,1995.0,46254.0,39.857185,-86.26678
1208063,279999.0,3.0,3.0,1709.0,1995.0,46254.0,39.86266,-86.23922
1197032,160000.0,2.0,1.0,1061.0,1973.0,46254.0,39.841465,-86.23693
1207200,245000.0,3.0,2.0,1812.0,1993.0,46254.0,39.863373,-86.2424
52490502,350000.0,3.0,3.0,2053.0,1999.0,46254.0,39.841385,-86.27147
1204783,217500.0,3.0,2.0,1140.0,1989.0,46254.0,39.85559,-86.24723
1205814,249000.0,3.0,2.0,1296.0,1991.0,46254.0,39.86528,-86.241936
1197943,130000.0,2.0,2.0,1300.0,1974.0,46254.0,39.863518,-86.24605
2076109587,124900.0,2.0,2.0,1216.0,1966.0,46254.0,39.887676,-86.183075
52491506,269999.0,3.0,3.0,1822.0,1999.0,46254.0,39.842514,-86.25045
1210143,194900.0,2.0,2.0,1080.0,1995.0,46254.0,39.8565,-86.24486
1203865,249900.0,3.0,2.0,1260.0,1989.0,46254.0,39.863564,-86.25827
1201327,245995.0,2.0,2.0,1365.0,1984.0,46254.0,39.838726,-86.29373
1208526,225000.0,3.0,3.0,2008.0,1996.0,46254.0,39.86684,-86.259735
1209158,319000.0,3.0,3.0,2250.0,1995.0,46254.0,39.828247,-86.29201
52491558,220000.0,3.0,2.0,1196.0,1999.0,46254.0,39.84646,-86.270035
1210160,204500.0,2.0,2.0,1213.0,1995.0,46254.0,39.856174,-86.243645
1201814,320000.0,4.0,3.0,2300.0,1980.0,46254.0,39.834366,-86.27657
1199803,145000.0,2.0,2.0,1156.0,1981.0,46254.0,39.827045,-86.28592
1198594,478000.0,4.0,3.0,3439.0,1979.0,46254.0,39.848057,-86.29701
1201823,270000.0,3.0,2.0,1522.0,1986.0,46254.0,39.834908,-86.27772
52490566,320000.0,4.0,3.0,2511.0,1998.0,46254.0,39.842083,-86.263885
59815077,229900.0,3.0,3.0,1915.0,1999.0,46254.0,39.850327,-86.23469
1210488,214900.0,3.0,3.0,1311.0,1997.0,46254.0,39.843906,-86.277596
66389530,199999.0,3.0,2.0,1326.0,2004.0,46254.0,39.84991,-86.24051
1204009,329900.0,4.0,3.0,2532.0,1989.0,46254.0,39.841,-86.229576
1209888,249900.0,3.0,3.0,1466.0,1996.0,46254.0,39.842876,-86.27905
1208744,259900.0,3.0,3.0,1695.0,1995.0,46254.0,39.8631,-86.26881
457112343,141000.0,2.0,2.0,998.0,1987.0,46254.0,39.833908,-86.287704
1202651,226499.0,2.0,3.0,1357.0,1989.0,46254.0,39.827103,-86.28667
1208037,250000.0,3.0,2.0,1212.0,1995.0,46254.0,39.862396,-86.24015
1207215,250000.0,3.0,2.0,1200.0,1993.0,46254.0,39.86206,-86.24128
1197424,100000.0,3.0,2.0,1456.0,1973.0,46254.0,39.834064,-86.25414
1201286,445000.0,3.0,3.0,2569.0,1986.0,46254.0,39.844456,-86.29171
1195551,240000.0,4.0,2.0,2750.0,1962.0,46254.0,39.8272,-86.258835
1209146,293000.0,3.0,3.0,2120.0,1997.0,46254.0,39.82747,-86.292114
112561646,320000.0,3.0,3.0,1940.0,2012.0,46254.0,39.859303,-86.250015
1204035,305000.0,3.0,3.0,2220.0,1991.0,46254.0,39.84436,-86.22769
59815702,228000.0,3.0,2.0,1319.0,2001.0,46254.0,39.834476,-86.22837
1203660,200000.0,2.0,3.0,1720.0,1988.0,46254.0,39.851437,-86.27391
1201424,235000.0,3.0,2.0,1258.0,1985.0,46254.0,39.833366,-86.276665
1202235,275000.0,3.0,3.0,2094.0,1986.0,46254.0,39.860096,-86.2581
1208100,299999.0,4.0,3.0,1800.0,1995.0,46254.0,39.863613,-86.238396
1200181,250000.0,3.0,2.0,1318.0,1983.0,46254.0,39.834637,-86.28274
1207168,248000.0,3.0,3.0,1348.0,1993.0,46254.0,39.838474,-86.28052
67860058,201000.0,3.0,3.0,1567.0,2003.0,46254.0,39.842358,-86.240685
52491965,216000.0,3.0,3.0,1311.0,1999.0,46254.0,39.835693,-86.255585
1203019,288000.0,3.0,2.0,1575.0,1988.0,46254.0,39.861774,-86.26026
1200773,215000.0,2.0,2.0,1211.0,1983.0,46254.0,39.83764,-86.29638
1195513,245000.0,3.0,2.0,1925.0,1962.0,46254.0,39.8298,-86.25811
1199908,124900.0,2.0,2.0,1188.0,1981.0,46254.0,39.8431,-86.27011
1210133,157500.0,2.0,2.0,1205.0,1995.0,46254.0,39.8575,-86.26596
1202627,215000.0,2.0,2.0,1172.0,1988.0,46254.0,39.828617,-86.288025
1197505,135000.0,3.0,2.0,1205.0,1973.0,46254.0,39.84168,-86.23907
1208686,260000.0,3.0,3.0,1636.0,1996.0,46254.0,39.86581,-86.270325
52490588,324900.0,4.0,3.0,2524.0,1998.0,46254.0,39.843754,-86.26404
1200859,250000.0,2.0,3.0,1549.0,1983.0,46254.0,39.839237,-86.29761
2066588797,109900.0,2.0,2.0,1216.0,1966.0,46254.0,39.889473,-86.18308
1208850,285000.0,3.0,3.0,1816.0,1997.0,46254.0,39.862022,-86.268616
450165982,275000.0,3.0,3.0,1576.0,2025.0,46254.0,39.824245,-86.26519
1197061,149000.0,2.0,2.0,1061.0,1973.0,46254.0,39.842342,-86.23482
1197288,125000.0,3.0,2.0,1300.0,1973.0,46254.0,39.860878,-86.245316
2075947696,130000.0,2.0,2.0,983.0,1987.0,46254.0,39.8338,-86.288925
2135742514,135000.0,2.0,2.0,993.0,1987.0,46254.0,39.8338,-86.288925
1156354,314999.0,3.0,3.0,1480.0,1986.0,46256.0,39.903965,-86.02978
1159550,389900.0,4.0,3.0,2068.0,1989.0,46256.0,39.918655,-85.99285
73222026,379900.0,3.0,2.0,1952.0,1986.0,46256.0,39.928368,-85.97483
1145013,299990.0,4.0,3.0,2952.0,1958.0,46256.0,39.88217,-86.01071
1158128,379900.0,3.0,2.0,2830.0,1987.0,46256.0,39.923378,-86.01166
1155741,325000.0,3.0,3.0,1480.0,1986.0,46256.0,39.90423,-86.032326
1147337,349000.0,3.0,2.0,2613.0,1966.0,46256.0,39.885468,-86.02573
457722188,184500.0,3.0,3.0,1530.0,2000.0,46256.0,39.91001,-86.03342
2086850456,184500.0,3.0,3.0,1530.0,2001.0,46256.0,39.909786,-86.03342
1153805,539999.0,5.0,3.0,3020.0,1984.0,46256.0,39.91538,-85.986465
1158334,350000.0,3.0,2.0,1713.0,1987.0,46256.0,39.91662,-86.01997
1160813,185000.0,2.0,3.0,1530.0,1988.0,46256.0,39.911842,-86.03355
1154679,375000.0,3.0,2.0,2427.0,1985.0,46256.0,39.917397,-85.98896
1154997,224900.0,2.0,2.0,1789.0,1983.0,46256.0,39.8934,-86.03923
1157636,249900.0,3.0,2.0,1206.0,1987.0,46256.0,39.91665,-86.02372
1155683,224900.0,2.0,2.0,2124.0,1984.0,46256.0,39.8929,-86.03539
1150875,415000.0,4.0,3.0,3138.0,1972.0,46256.0,39.878754,-86.04092
1155663,215000.0,2.0,3.0,2108.0,1984.0,46256.0,39.893917,-86.03732
1149345,875000.0,3.0,3.0,2305.0,1977.0,46256.0,39.91997,-86.00511
1155471,295000.0,2.0,2.0,1274.0,1984.0,46256.0,39.893353,-86.030075
1156292,235000.0,2.0,3.0,1369.0,1984.0,46256.0,39.902622,-85.991295
1158105,318000.0,4.0,2.0,1812.0,1987.0,46256.0,39.92213,-86.011925
1162073,530000.0,5.0,4.0,4558.0,1990.0,46256.0,39.906822,-85.99901
1164605,269000.0,2.0,1.0,1000.0,1930.0,46256.0,39.903397,-86.00391
1143671,380000.0,4.0,2.0,2678.0,1963.0,46256.0,39.88051,-86.02536
1157560,315000.0,4.0,2.0,2080.0,1988.0,46256.0,39.90006,-86.03069
1154765,299900.0,3.0,2.0,1516.0,1984.0,46256.0,39.89246,-86.032005
73221534,559500.0,5.0,3.0,3803.0,1980.0,46256.0,39.93269,-85.97135
1161722,318000.0,3.0,3.0,1671.0,1990.0,46256.0,39.914253,-86.01768
1153868,309900.0,3.0,2.0,1315.0,1982.0,46256.0,39.906197,-86.027245
1150927,475000.0,4.0,3.0,2973.0,1975.0,46256.0,39.878815,-86.03875
124613167,425000.0,3.0,2.0,1638.0,1985.0,46256.0,39.927902,-85.97486
1146341,420000.0,4.0,3.0,3552.0,1961.0,46256.0,39.886272,-86.011734
1150838,384000.0,4.0,3.0,2250.0,1976.0,46256.0,39.877354,-86.04201
1142238,300000.0,3.0,2.0,1356.0,1959.0,46256.0,39.88165,-86.033966
1153049,310000.0,4.0,2.0,1713.0,1979.0,46256.0,39.91593,-86.01529
1152023,369000.0,4.0,4.0,2538.0,1976.0,46256.0,39.896614,-86.02025
2058764034,225000.0,2.0,3.0,2108.0,1983.0,46256.0,39.89405,-86.03779
1157123,354900.0,3.0,2.0,1448.0,1988.0,46256.0,39.90088,-86.03064
111825905,1295000.0,3.0,4.0,3014.0,2017.0,46256.0,39.929337,-85.94396
167061085,1375000.0,4.0,4.0,4450.0,1984.0,46256.0,39.912285,-85.98553
1143634,442000.0,3.0,2.0,3704.0,1960.0,46256.0,39.88153,-86.0266
1154737,279900.0,2.0,2.0,1238.0,1984.0,46256.0,39.893307,-86.03264
1155725,209900.0,1.0,2.0,1582.0,1984.0,46256.0,39.891014,-86.03481
73265453,1200000.0,4.0,5.0,9580.0,1988.0,46256.0,39.930992,-85.96862
1166748,316000.0,3.0,3.0,2404.0,1997.0,46256.0,39.88688,-86.036095
1150410,335000.0,4.0,3.0,2072.0,1969.0,46256.0,39.901302,-86.003914
1154512,220000.0,3.0,2.0,2124.0,1982.0,46256.0,39.89285,-86.03944
1153721,599000.0,4.0,4.0,3756.0,1981.0,46256.0,39.919544,-85.97965
1158167,295000.0,3.0,2.0,1559.0,1987.0,46256.0,39.926094,-86.014885
